Everton v Southampton Match Odds OPEN DATE: 03:00:00 Southampton,
03:43:28,0.131578947
03:43:33,0.133333333
03:43:38,0.135135135
03:43:43,0.135135135
03:43:48,0.135135135
03:43:54,0.135135135
03:43:58,0.135135135
03:44:03,0.133333333
03:44:09,0.133333333
03:44:14,0.133333333
03:44:18,0.133333333
03:44:23,0.12987013
03:44:29,0.12987013
03:44:33,0.12987013
03:44:39,0.128205128
03:44:43,0.128205128
03:44:48,0.128205128
03:44:54,0.128205128
03:44:58,0.128205128
03:45:03,0.128205128
03:45:09,0.128205128
03:45:14,0.128205128
03:45:19,0.126582278
03:45:24,0.126582278
03:45:28,0.126582278
03:45:33,0.125
03:45:39,0.125
03:45:43,0.125
03:45:49,0.125
03:45:54,0.125
03:45:58,0.12345679
03:46:04,0.12345679
03:46:09,0.125
03:46:13,0.12345679
03:46:19,0.12345679
03:46:24,0.12345679
03:46:28,0.12345679
03:46:33,0.12345679
03:46:39,0.125
03:46:44,0.125
03:46:48,0.125
03:46:54,0.125
03:46:59,0.125
03:47:04,0.12345679
03:47:09,0.125
03:47:14,0.12345679
03:47:20,0.125
03:47:24,0.125
03:47:29,0.126582278
03:47:34,0.12195122
03:47:39,0.12195122
03:47:44,0.12195122
03:47:49,0.120481928
03:47:54,0.120481928
03:47:59,0.120481928
03:48:04,0.119047619
03:48:09,0.119047619
03:48:14,0.119047619
03:48:19,0.119047619
03:48:24,0.120481928
03:48:29,0.120481928
03:48:34,0.120481928
03:48:39,0.120481928
03:48:44,0.120481928
03:48:49,0.120481928
03:48:54,0.120481928
03:48:59,0.120481928
03:49:04,0.120481928
03:49:09,0.120481928
03:49:14,0.120481928
03:49:19,0.120481928
03:49:24,0.120481928
03:49:29,0.120481928
03:49:34,0.120481928
03:49:39,0.117647059
03:49:44,0.117647059
03:49:49,0.117647059
03:49:54,0.119047619
03:49:59,0.119047619
03:50:04,0.119047619
03:50:09,0.119047619
03:50:14,0.119047619
03:50:19,0.119047619
03:50:24,0.119047619
03:50:29,0.119047619
03:50:34,0.119047619
03:50:39,0.119047619
03:50:44,0.119047619
03:50:49,0.119047619
03:50:54,0.117647059
03:50:59,0.117647059
03:51:04,0.117647059
03:51:09,0.117647059
03:51:14,0.117647059
03:51:19,0.119047619
03:51:24,0.119047619
03:51:29,0.119047619
03:51:34,0.119047619
03:51:39,0.119047619
03:51:44,0.117647059
03:51:49,0.117647059
03:51:54,0.117647059
03:51:59,0.117647059
03:52:04,0.117647059
03:52:09,0.117647059
03:52:14,0.117647059
03:52:19,0.117647059
03:52:24,0.117647059
03:52:29,0.117647059
03:52:34,0.117647059
03:52:39,0.117647059
03:52:44,0.117647059
03:52:49,0.117647059
03:52:56,0.117647059
03:52:59,0.117647059
03:53:04,0.117647059
03:53:09,0.117647059
03:53:14,0.117647059
03:53:21,0.117647059
03:53:28,0.117647059
03:53:36,0.117647059
03:53:38,0.117647059
03:53:46,0.117647059
03:53:52,0.117647059
03:53:56,0.117647059
03:54:00,0.117647059
03:54:09,0.117647059
03:54:13,0.117647059
03:54:18,0.117647059
03:54:22,0.117647059
03:54:27,0.117647059
03:54:40,0.117647059
03:54:44,0.117647059
03:54:49,0.119047619
03:54:54,0.120481928
03:54:59,0.117647059
03:55:04,0.117647059
03:55:09,0.119047619
03:55:14,0.119047619
03:55:19,0.120481928
03:55:24,0.120481928
03:55:35,0.120481928
03:55:38,0.120481928
03:55:42,0.120481928
03:55:47,0.120481928
03:55:52,0.120481928
03:55:57,0.120481928
03:56:02,0.120481928
03:56:07,0.120481928
03:56:12,0.120481928
03:56:17,0.120481928
03:56:22,0.120481928
03:56:27,0.120481928
03:56:32,0.120481928
03:56:37,0.120481928
03:56:42,0.120481928
03:56:47,0.120481928
03:56:52,0.120481928
03:56:57,0.120481928
03:57:02,0.120481928
03:57:07,0.120481928
03:57:12,0.120481928
03:57:17,0.120481928
03:57:23,0.120481928
03:57:27,0.120481928
03:57:32,0.120481928
03:57:37,0.120481928
03:57:42,0.120481928
03:57:47,0.120481928
03:57:52,0.120481928
03:57:57,0.120481928
03:58:02,0.120481928
03:58:07,0.120481928
03:58:12,0.120481928
03:58:17,0.120481928
03:58:22,0.120481928
03:58:27,0.120481928
03:58:32,0.120481928
03:58:37,0.120481928
03:58:42,0.120481928
03:58:47,0.120481928
03:58:52,0.120481928
03:58:58,0.120481928
03:59:02,0.120481928
03:59:07,0.120481928
03:59:13,0.120481928
03:59:17,0.120481928
03:59:22,0.120481928
03:59:27,0.120481928
03:59:32,0.120481928
03:59:37,0.120481928
03:59:42,0.120481928
03:59:47,0.120481928
03:59:52,0.120481928
03:59:57,0.120481928
04:00:02,0.120481928
04:00:07,0.120481928
04:00:12,0.120481928
04:00:17,0.120481928
04:00:22,0.120481928
04:00:27,0.120481928
04:00:32,0.120481928
04:00:37,0.120481928
04:00:42,0.120481928
04:00:47,0.120481928
04:00:52,0.120481928
04:00:57,0.120481928
04:01:02,0.120481928
04:01:07,0.11627907
04:01:12,0.11627907
04:01:17,0.11627907
04:01:22,0.11627907
04:01:27,0.11627907
04:01:32,0.11627907
04:01:37,0.11627907
04:01:42,0.11627907
04:01:47,0.11627907
04:01:52,0.114942529
04:01:57,0.11627907
04:02:02,0.11627907
04:02:07,0.11627907
04:02:12,0.114942529
04:02:17,0.114942529
04:02:22,0.114942529
04:02:27,0.114942529
04:02:32,0.114942529
04:02:37,0.114942529
04:02:42,0.114942529
04:02:47,0.114942529
04:02:52,0.114942529
04:02:57,0.11627907
04:03:02,0.11627907
04:03:07,0.11627907
04:03:12,0.11627907
04:03:18,0.11627907
04:03:22,0.117647059
04:03:27,0.117647059
04:03:32,0.117647059
04:03:37,0.117647059
04:03:43,0.117647059
04:03:47,0.114942529
04:03:53,0.11627907
04:03:58,0.11627907
04:04:03,0.11627907
04:04:07,0.11627907
04:04:13,0.11627907
04:04:17,0.11627907
04:04:22,0.11627907
04:04:27,0.11627907
04:04:32,0.114942529
04:04:37,0.113636364
04:04:43,0.114942529
04:04:47,0.114942529
04:04:53,0.11627907
04:04:58,0.11627907
04:05:03,0.11627907
04:05:08,0.114942529
04:05:13,0.114942529
04:05:18,0.114942529
04:05:23,0.114942529
04:05:28,0.117647059
04:05:33,0.117647059
04:05:38,0.117647059
04:05:43,0.114942529
04:05:48,0.113636364
04:05:53,0.112359551
04:05:58,0.111111111
04:06:03,0.111111111
04:06:08,0.111111111
04:06:13,0.111111111
04:06:18,0.112359551
04:06:23,0.112359551
04:06:28,0.111111111
04:06:33,0.107526882
04:06:38,0.106382979
04:06:43,0.106382979
04:06:48,0.106382979
04:06:53,0.106382979
04:06:58,0.107526882
04:07:03,0.111111111
04:07:08,0.111111111
04:07:13,0.10989011
04:07:18,0.10989011
04:07:23,0.108695652
04:07:28,0.108695652
04:07:33,0.10989011
04:07:38,0.10989011
04:07:43,0.108695652
04:07:48,0.108695652
04:07:53,0.107526882
04:07:58,0.108695652
04:08:03,0.108695652
04:08:08,0.112359551
04:08:13,0.10989011
04:08:18,0.108695652
04:08:23,0.107526882
04:08:28,0.107526882
04:08:33,0.106382979
04:08:38,0.107526882
04:08:43,0.107526882
04:08:48,0.107526882
04:08:53,0.107526882
04:08:58,0.107526882
04:09:03,0.107526882
04:09:08,0.107526882
04:09:13,0.107526882
04:09:18,0.107526882
04:09:23,0.107526882
04:09:28,0.107526882
04:09:33,0.107526882
04:09:38,0.107526882
04:09:43,0.105263158
04:09:48,0.103092784
04:09:53,0.103092784
04:09:58,0.102040816
04:10:03,0.102040816
04:10:08,0.102040816
04:10:13,0.102040816
04:10:18,0.103092784
04:10:23,0.104166667
04:10:28,0.104166667
04:10:33,0.104166667
04:10:38,0.100502513
04:10:43,0.100502513
04:10:48,0.099502488
04:10:53,0.098522167
04:10:58,0.098522167
04:11:03,0.099502488
04:11:08,0.097560976
04:11:13,0.103092784
04:11:18,0.103092784
04:11:23,0.102040816
04:11:28,0.101010101
04:11:33,0.098522167
04:11:38,0.097560976
04:11:43,0.097560976
04:11:48,0.097560976
04:11:53,0.097560976
04:11:58,0.097560976
04:12:03,0.097560976
04:12:09,0.097560976
04:12:14,0.097560976
04:12:18,0.097560976
04:12:23,0.095238095
04:12:28,0.095238095
04:12:33,0.093023256
04:12:38,0.093023256
04:12:43,0.093023256
04:12:48,0.093023256
04:12:53,0.093023256
04:12:58,0.093023256
04:13:03,0.093023256
04:13:08,0.093023256
04:13:13,0.095238095
04:13:18,0.095238095
04:13:23,0.095238095
04:13:28,0.095238095
04:13:33,0.095238095
04:13:38,0.093023256
04:13:43,0.093023256
04:13:48,0.093023256
04:13:53,0.093023256
04:13:58,0.093023256
04:14:03,0.093023256
04:14:08,0.093023256
04:14:13,0.093023256
04:14:18,0.093023256
04:14:23,0.093023256
04:14:28,0.093023256
04:14:33,0.093023256
04:14:38,0.093023256
04:14:43,0.093023256
04:14:49,0.093023256
04:14:53,0.088888889
04:14:59,0.088888889
04:15:03,0.086956522
04:15:09,0.086956522
04:15:13,0.086956522
04:15:19,0.086956522
04:15:24,0.086956522
04:15:29,0.086956522
04:15:33,0.085106383
04:15:38,0.085106383
04:15:44,0.085106383
04:15:48,0.085106383
04:15:54,0.085106383
04:15:58,0.085106383
04:16:03,0.085106383
04:16:09,0.085106383
04:16:14,0.085106383
04:16:18,0.085106383
04:16:23,0.085106383
04:16:29,0.085106383
04:16:33,0.085106383
04:16:38,0.085106383
04:16:44,0.085106383
04:16:48,0.085106383
04:16:53,0.083333333
04:16:59,0.083333333
04:17:03,0.083333333
04:17:09,0.083333333
04:17:13,0.083333333
04:17:18,0.083333333
04:17:23,0.081632653
04:17:29,0.08
04:17:34,0.075471698
04:17:39,0.078431373
04:17:44,0.078431373
04:17:49,0.075471698
04:17:54,0.075471698
04:17:59,0.075471698
04:18:04,0.072727273
04:18:09,0.072727273
04:18:14,0.072727273
04:18:19,0.072727273
04:18:24,0.072727273
04:18:29,0.071428571
04:18:34,0.071428571
04:18:39,0.071428571
04:18:44,0.071428571
04:18:49,0.071428571
04:18:54,0.071428571
04:18:59,0.070175439
04:19:04,0.070175439
04:19:09,0.070175439
04:19:14,0.070175439
04:19:19,0.070175439
04:19:24,0.070175439
04:19:29,0.071428571
04:19:34,0.070175439
04:19:39,0.070175439
04:19:44,0.068965517
04:19:49,0.068965517
04:19:54,0.068965517
04:19:59,0.068965517
04:20:04,0.066666667
04:20:09,0.066666667
04:20:14,0.072727273
04:20:19,0.072727273
04:20:24,0.072727273
04:20:29,0.068965517
04:20:34,0.070175439
04:20:39,0.06779661
04:20:44,0.068965517
04:20:49,0.06779661
04:20:54,0.068965517
04:20:59,0.070175439
04:21:04,0.070175439
04:21:09,0.068965517
04:21:14,0.068965517
04:21:19,0.068965517
04:21:24,0.068965517
04:21:29,0.06779661
04:21:34,0.063492063
04:21:39,0.06779661
04:21:44,0.064516129
04:21:49,0.064516129
04:21:54,0.064516129
04:21:59,0.06557377
04:22:04,0.06557377
04:22:09,0.06557377
04:22:14,0.06557377
04:22:19,0.06557377
04:22:24,0.06557377
04:22:31,0.063492063
04:22:34,0.0625
04:22:39,0.0625
04:22:44,0.0625
04:22:49,0.061538462
04:22:54,0.060606061
04:22:59,0.060606061
04:23:04,0.060606061
04:23:09,0.060606061
04:23:14,0.060606061
04:23:19,0.061538462
04:23:24,0.060606061
04:23:29,0.063492063
04:23:34,0.063492063
04:23:39,0.060606061
04:23:44,0.059701493
04:23:49,0.059701493
04:23:54,0.060606061
04:23:59,0.060606061
04:24:04,0.056338028
04:24:09,0.056338028
04:24:14,0.054794521
04:24:19,0.054794521
04:24:24,0.054054054
04:24:29,0.054794521
04:24:34,0.054054054
04:24:40,0.054054054
04:24:45,0.053333333
04:24:49,0.054054054
04:24:54,0.054054054
04:24:59,0.054794521
04:25:04,0.054794521
04:25:09,0.054054054
04:25:14,0.053333333
04:25:19,0.051282051
04:25:24,0.05
04:25:29,0.05
04:25:34,0.05
04:25:39,0.051948052
04:25:44,0.049382716
04:25:49,0.046511628
04:25:54,0.05
04:25:59,0.05
04:26:04,0.049382716
04:26:09,0.048192771
04:26:14,0.046511628
04:26:19,0.046511628
04:26:24,0.046511628
04:26:29,0.046511628
04:26:34,0.047619048
04:26:39,0.047619048
04:26:44,0.046511628
04:26:49,0.045454545
04:26:54,0.045454545
04:26:59,0.044444444
04:27:04,0.045454545
04:27:09,0.045454545
04:27:14,0.046511628
04:27:19,0.046511628
04:27:24,0.046511628
04:27:29,0.046511628
04:27:35,0.046511628
04:27:39,0.046511628
04:27:44,0.046511628
04:27:49,0.046511628
04:27:54,0.044444444
04:27:59,0.044444444
04:28:04,0.044444444
04:28:09,0.041666667
04:28:14,0.041666667
04:28:19,0.041666667
04:28:24,0.040816327
04:28:29,0.040816327
04:28:34,0.040816327
04:28:39,0.040816327
04:28:44,0.040816327
04:28:49,0.040816327
04:28:54,0.040816327
04:28:59,0.040816327
04:29:04,0.040816327
04:29:09,0.040816327
04:29:14,0.04
04:29:19,0.04
04:29:24,0.040816327
04:29:29,0.040816327
04:29:34,0.041666667
04:29:39,0.041666667
04:29:44,0.040816327
04:29:49,0.039215686
04:29:54,0.039215686
04:29:59,0.04
04:30:04,0.04
04:30:09,0.04
04:30:14,0.04
04:30:19,0.039215686
04:30:24,0.039215686
04:30:29,0.04
04:30:34,0.04
04:30:39,0.04
04:30:44,0.037735849
04:30:49,0.037037037
04:30:54,0.036363636
04:30:59,0.035087719
04:31:04,0.032258065
04:31:09,0.032258065
04:31:15,0.032258065
04:31:19,0.032258065
04:31:24,0.032258065
04:31:29,0.032258065
04:31:34,0.032258065
04:31:39,0.032258065
04:31:44,0.032258065
04:31:49,0.032258065
04:31:54,0.032258065
04:31:59,0.03125
04:32:04,0.03030303
04:32:09,0.03030303
04:32:14,0.03030303
04:32:19,0.03030303
04:32:24,0.029411765
04:32:29,0.029411765
04:32:34,0.027777778
04:32:39,0.027777778
04:32:44,0.028571429
04:32:49,0.028571429
04:32:54,0.028571429
04:32:59,0.028571429
04:33:04,0.028571429
04:33:09,0.028571429
04:33:14,0.028571429
04:33:19,0.028571429
04:33:25,0.027027027
04:33:29,0.027027027
04:33:34,0.025641026
04:33:39,0.03030303
04:33:44,0.03030303
04:33:49,0.03030303
04:33:54,0.027777778
04:33:59,0.025641026
04:34:04,0.025641026
04:34:09,0.023809524
04:34:14,0.023809524
04:34:19,0.023809524
04:34:24,0.022222222
04:34:29,0.022727273
04:34:34,0.022727273
04:34:39,0.022222222
04:34:44,0.022222222
04:34:49,0.022222222
04:34:54,0.022222222
04:34:59,0.022222222
04:35:04,0.022222222
04:35:09,0.024390244
04:35:14,0.023255814
04:35:19,0.023255814
04:35:24,0.022727273
04:35:29,0.023255814
04:35:34,0.023255814
04:35:39,0.023255814
04:35:44,0.023255814
04:35:49,0.023255814
04:35:54,0.023255814
04:35:59,0.023255814
04:36:04,0.02173913
04:36:09,0.02173913
04:36:14,0.022222222
04:36:19,0.022222222
04:36:24,0.022222222
04:36:29,0.022222222
04:36:34,0.02173913
04:36:39,0.02173913
04:36:44,0.021276596
04:36:49,0.01980198
04:36:54,0.01980198
04:36:59,0.019417476
04:37:04,0.01980198
04:37:09,0.019417476
04:37:14,0.019417476
04:37:19,0.019417476
04:37:24,0.019417476
04:37:29,0.01980198
04:37:34,0.019417476
